Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,NOX,01/09/2017 07:00,94.40000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 08:00,88.30000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 09:00,82.90000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 10:00,69.80000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 11:00,54.70000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 12:00,56.60000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 13:00,36.30000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 14:00,49.80000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 15:00,41.60000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 16:00,37.00000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 17:00,45.00000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 18:00,44.80000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 19:00,58.60000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 20:00,70.60000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 21:00,47.70000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 22:00,34.40000,ug m-3 as NO2,R
CT3,NOX,01/09/2017 23:00,34.90000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 00:00,33.20000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 01:00,35.50000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 02:00,42.90000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 03:00,49.10000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 04:00,37.00000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 05:00,41.90000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 06:00,66.00000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 07:00,75.30000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 08:00,50.60000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 09:00,39.40000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 10:00,42.00000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 11:00,41.10000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 12:00,31.40000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 13:00,42.00000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 14:00,39.50000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 15:00,33.80000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 16:00,32.70000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 17:00,38.30000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 18:00,39.80000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 19:00,42.60000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 20:00,31.80000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 21:00,42.50000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 22:00,32.30000,ug m-3 as NO2,R
CT3,NOX,02/09/2017 23:00,36.60000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 00:00,36.50000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 01:00,29.60000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 02:00,22.60000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 03:00,21.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 04:00,15.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 05:00,56.80000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 06:00,57.90000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 07:00,26.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 08:00,21.30000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 09:00,18.80000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 10:00,20.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 11:00,28.10000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 12:00,20.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 13:00,19.30000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 14:00,19.10000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 15:00,24.10000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 16:00,20.40000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 17:00,22.90000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 18:00,28.20000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 19:00,35.10000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 20:00,33.50000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 21:00,28.20000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 22:00,14.80000,ug m-3 as NO2,R
CT3,NOX,03/09/2017 23:00,13.20000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 00:00,8.80000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 01:00,8.00000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 02:00,7.20000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 03:00,10.20000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 04:00,16.40000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 05:00,31.80000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 06:00,56.50000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 07:00,67.50000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 08:00,59.50000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 09:00,60.70000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 10:00,49.40000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 11:00,46.30000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 12:00,48.60000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 13:00,51.90000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 14:00,47.40000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 15:00,34.90000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 16:00,30.00000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 17:00,30.80000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 18:00,31.40000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 19:00,23.00000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 20:00,17.10000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 21:00,15.50000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 22:00,17.00000,ug m-3 as NO2,R
CT3,NOX,04/09/2017 23:00,15.30000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 00:00,14.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 01:00,10.70000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 02:00,9.70000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 03:00,12.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 04:00,13.00000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 05:00,20.80000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 06:00,38.00000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 07:00,43.50000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 08:00,50.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 09:00,39.80000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 10:00,34.40000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 11:00,29.80000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 12:00,32.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 13:00,29.20000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 14:00,29.50000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 15:00,31.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 16:00,32.40000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 17:00,32.70000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 18:00,28.20000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 19:00,38.00000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 20:00,39.60000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 21:00,38.60000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 22:00,34.10000,ug m-3 as NO2,R
CT3,NOX,05/09/2017 23:00,40.00000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 00:00,38.30000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 01:00,25.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 02:00,28.60000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 03:00,22.90000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 04:00,25.90000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 05:00,31.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 06:00,65.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 07:00,74.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 08:00,86.00000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 09:00,91.70000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 10:00,97.80000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 11:00,67.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 12:00,56.70000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 13:00,71.70000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 14:00,59.20000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 15:00,56.10000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 16:00,54.40000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 17:00,57.60000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 18:00,61.60000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 19:00,59.00000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 20:00,77.50000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 21:00,75.30000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 22:00,78.00000,ug m-3 as NO2,R
CT3,NOX,06/09/2017 23:00,65.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 00:00,48.00000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 01:00,51.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 02:00,34.20000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 03:00,41.10000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 04:00,37.20000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 05:00,56.40000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 06:00,76.40000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 07:00,80.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 08:00,79.70000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 09:00,56.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 10:00,58.20000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 11:00,50.30000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 12:00,39.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 13:00,30.00000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 14:00,38.40000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 15:00,33.80000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 16:00,31.50000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 17:00,26.50000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 18:00,29.40000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 19:00,23.90000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 20:00,20.70000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 21:00,18.60000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 22:00,16.50000,ug m-3 as NO2,R
CT3,NOX,07/09/2017 23:00,15.60000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 00:00,12.90000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 01:00,10.40000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 02:00,9.10000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 03:00,10.70000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 04:00,15.20000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 05:00,21.80000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 06:00,37.10000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 07:00,64.00000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 08:00,63.20000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 09:00,46.60000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 10:00,43.70000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 11:00,44.40000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 12:00,51.40000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 13:00,47.00000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 14:00,57.40000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 15:00,43.70000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 16:00,28.40000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 17:00,42.50000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 18:00,58.20000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 19:00,64.20000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 20:00,64.00000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 21:00,81.00000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 22:00,69.70000,ug m-3 as NO2,R
CT3,NOX,08/09/2017 23:00,94.40000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 00:00,81.10000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 01:00,59.80000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 02:00,54.50000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 03:00,44.30000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 04:00,41.60000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 05:00,47.30000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 06:00,64.40000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 07:00,82.00000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 08:00,58.70000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 09:00,49.60000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 10:00,39.40000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 11:00,37.20000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 12:00,34.90000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 13:00,30.70000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 14:00,42.10000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 15:00,39.30000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 16:00,40.00000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 17:00,50.10000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 18:00,54.40000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 19:00,60.80000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 20:00,93.70000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 21:00,57.10000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 22:00,49.20000,ug m-3 as NO2,R
CT3,NOX,09/09/2017 23:00,57.80000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 00:00,59.40000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 01:00,45.10000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 02:00,48.50000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 03:00,49.60000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 04:00,47.50000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 05:00,38.10000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 06:00,36.40000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 07:00,39.40000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 08:00,31.00000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 09:00,22.40000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 10:00,17.20000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 11:00,16.00000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 12:00,16.40000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 13:00,10.10000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 14:00,12.70000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 15:00,13.90000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 16:00,13.70000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 17:00,15.30000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 18:00,15.50000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 19:00,21.60000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 20:00,15.00000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 21:00,12.20000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 22:00,10.90000,ug m-3 as NO2,R
CT3,NOX,10/09/2017 23:00,11.30000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 00:00,7.90000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 01:00,6.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 02:00,8.50000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 03:00,8.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 04:00,12.30000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 05:00,17.30000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 06:00,27.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 07:00,34.20000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 08:00,36.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 09:00,41.10000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 10:00,42.60000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 11:00,43.90000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 12:00,28.20000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 13:00,39.90000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 14:00,43.70000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 15:00,62.80000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 16:00,52.10000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 17:00,50.80000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 18:00,51.20000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 19:00,42.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 20:00,58.20000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 21:00,39.60000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 22:00,54.40000,ug m-3 as NO2,R
CT3,NOX,11/09/2017 23:00,38.50000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 00:00,31.10000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 01:00,23.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 02:00,25.40000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 03:00,30.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 04:00,32.60000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 05:00,41.80000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 06:00,64.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 07:00,68.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 08:00,70.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 09:00,71.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 10:00,58.00000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 11:00,50.20000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 12:00,39.00000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 13:00,30.70000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 14:00,26.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 15:00,23.70000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 16:00,22.50000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 17:00,23.20000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 18:00,23.50000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 19:00,16.90000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 20:00,18.10000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 21:00,12.80000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 22:00,7.20000,ug m-3 as NO2,R
CT3,NOX,12/09/2017 23:00,7.10000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 00:00,6.20000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 01:00,4.90000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 02:00,3.10000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 03:00,5.40000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 04:00,19.20000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 05:00,27.10000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 06:00,36.80000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 07:00,41.30000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 08:00,40.80000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 09:00,44.70000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 10:00,39.70000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 11:00,32.30000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 12:00,32.70000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 13:00,54.50000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 14:00,42.70000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 15:00,34.30000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 16:00,48.80000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 17:00,55.90000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 18:00,64.40000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 19:00,39.10000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 20:00,30.00000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 21:00,36.20000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 22:00,34.60000,ug m-3 as NO2,R
CT3,NOX,13/09/2017 23:00,28.70000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 00:00,27.80000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 01:00,22.20000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 02:00,18.90000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 03:00,27.40000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 04:00,37.40000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 05:00,52.40000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 06:00,79.10000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 07:00,104.80000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 08:00,98.90000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 09:00,104.60000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 10:00,73.20000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 11:00,68.90000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 12:00,65.00000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 13:00,59.10000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 14:00,70.30000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 15:00,62.90000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 16:00,48.30000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 17:00,55.80000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 18:00,64.80000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 19:00,81.90000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 20:00,55.10000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 21:00,61.30000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 22:00,50.40000,ug m-3 as NO2,R
CT3,NOX,14/09/2017 23:00,62.10000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 00:00,47.10000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 01:00,43.40000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 02:00,45.40000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 03:00,38.60000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 04:00,46.70000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 05:00,73.80000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 06:00,106.90000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 07:00,130.00000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 08:00,131.80000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 09:00,,ug m-3 as NO2,R
CT3,NOX,15/09/2017 10:00,,ug m-3 as NO2,R
CT3,NOX,15/09/2017 11:00,53.10000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 12:00,64.50000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 13:00,47.10000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 14:00,62.90000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 15:00,52.10000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 16:00,43.80000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 17:00,40.50000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 18:00,39.20000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 19:00,48.90000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 20:00,60.80000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 21:00,64.30000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 22:00,69.40000,ug m-3 as NO2,R
CT3,NOX,15/09/2017 23:00,72.90000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 00:00,57.00000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 01:00,88.10000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 02:00,74.20000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 03:00,61.90000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 04:00,35.80000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 05:00,64.90000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 06:00,88.30000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 07:00,74.80000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 08:00,50.00000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 09:00,73.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 10:00,131.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 11:00,103.10000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 12:00,72.60000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 13:00,35.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 14:00,27.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 15:00,19.00000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 16:00,20.30000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 17:00,34.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 18:00,33.60000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 19:00,37.60000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 20:00,31.90000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 21:00,37.70000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 22:00,47.80000,ug m-3 as NO2,R
CT3,NOX,16/09/2017 23:00,53.10000,ug m-3 as NO2,R
