t,Price
2018-11-23,1030.1
2018-11-26,1055.94
2018-11-27,1052.28
2018-11-28,1091.79
2018-11-29,1094.58
2018-11-30,1109.65
2018-12-03,1116.36
2018-12-04,1062.47
2018-12-06,1078.08
2018-12-07,1046.58
2018-12-10,1053.18
2018-12-11,1061.65
2018-12-12,1073.73
2018-12-13,1073.54
2018-12-14,1051.71
2018-12-17,1025.65
2018-12-18,1043.41
2018-12-19,1035.46
2018-12-20,1023.58
2018-12-21,991.25
2018-12-24,984.67
2018-12-26,1047.85
2018-12-27,1052.9
2018-12-28,1046.68
2018-12-31,1044.96
2019-01-02,1054.68
2019-01-03,1025.47
2019-01-04,1078.07
2019-01-07,1075.92
2019-01-08,1085.37
2019-01-09,1081.65
2019-01-10,1078.83
2019-01-11,1064.47
2019-01-14,1051.51
2019-01-15,1086.51
2019-01-16,1089.51
2019-01-17,1099.12
2019-01-18,1107.3
2019-01-22,1078.63
2019-01-23,1084.41
2019-01-24,1084.0
2019-01-25,1101.51
2019-01-28,1079.86
2019-01-29,1070.06
2019-01-30,1097.99
2019-01-31,1125.89
2019-02-01,1118.62
2019-02-04,1141.42
2019-02-05,1151.87
2019-02-06,1122.89
2019-02-07,1105.91
2019-02-08,1102.38
2019-02-11,1102.12
2019-02-12,1127.58
2019-02-13,1128.63
2019-02-14,1129.2
2019-02-15,1119.63
2019-02-19,1126.51
2019-02-20,1120.59
2019-02-21,1104.21
2019-02-22,1116.56
2019-02-25,1117.33
2019-02-26,1122.01
2019-02-27,1122.89
2019-02-28,1126.55
2019-03-01,1148.52
2019-03-04,1153.42
2019-03-05,1169.19
2019-03-06,1164.94
2019-03-07,1150.85
2019-03-08,1149.97
2019-03-11,1179.26
2019-03-12,1197.25
2019-03-13,1199.06
2019-03-14,1192.53
2019-03-15,1190.3
2019-03-18,1188.55
2019-03-19,1202.46
2019-03-20,1226.43
2019-03-21,1236.13
2019-03-22,1207.65
2019-03-25,1197.38
2019-03-26,1189.84
2019-03-27,1178.01
2019-03-28,1172.27
2019-03-29,1176.89
2019-04-01,1198.98
2019-04-02,1205.54
2019-04-03,1210.81
2019-04-04,1219.45
2019-04-05,1211.45
2019-04-08,1208.28
2019-04-09,1202.69
2019-04-10,1206.45
2019-04-11,1209.59
2019-04-12,1222.73
2019-04-15,1226.53
2019-04-16,1231.91
2019-04-17,1240.14
2019-04-18,1241.47
2019-04-22,1253.76
2019-04-23,1270.59
2019-04-24,1260.05
2019-04-25,1267.34
2019-04-26,1277.42
2019-04-29,1296.2
2019-04-30,1198.96
2019-05-01,1173.32
2019-05-02,1166.51
2019-05-03,1189.55
2019-05-06,1193.46
2019-05-07,1178.86
2019-05-08,1170.78
2019-05-09,1167.97
2019-05-10,1167.64
2019-05-13,1136.59
2019-05-14,1124.86
2019-05-15,1170.8
2019-05-16,1184.5
2019-05-17,1168.78
2019-05-20,1144.66
2019-05-21,1154.44
2019-05-22,1155.85
2019-05-23,1145.34
2019-05-24,1138.61
2019-05-28,1139.56
2019-05-29,1119.94
2019-05-30,1121.41
2019-05-31,1106.5
2019-06-03,1038.74
2019-06-04,1054.49
2019-06-05,1044.64
2019-06-06,1047.76
2019-06-07,1068.37
2019-06-10,1082.76
2019-06-11,1081.04
2019-06-12,1079.1
2019-06-13,1091.01
2019-06-14,1086.3
2019-06-17,1093.89
2019-06-18,1105.24
2019-06-19,1104.51
2019-06-20,1113.2
2019-06-21,1125.37
2019-06-24,1116.7
2019-06-25,1087.58
2019-06-26,1080.32
2019-06-27,1076.63
2019-06-28,1082.8
2019-07-01,1100.0
2019-07-02,1112.6
2019-07-03,1122.99
2019-07-05,1132.665
2019-07-08,1116.79
2019-07-09,1124.29
2019-07-10,1140.91
2019-07-11,1144.08
2019-07-12,1145.34
2019-07-15,1150.51
2019-07-16,1153.46
2019-07-17,1146.74
2019-07-18,1147.24
2019-07-19,1131.55
2019-07-22,1139.21
2019-07-23,1148.05
2019-07-24,1139.73
2019-07-25,1135.94
2019-07-26,1245.22
2019-07-29,1241.84
2019-07-30,1228.0
2019-07-31,1218.2
2019-08-01,1211.78
2019-08-02,1196.32
2019-08-05,1154.75
2019-08-06,1171.08
2019-08-07,1175.91
2019-08-08,1206.19
2019-08-09,1188.9
2019-08-12,1174.5
2019-08-13,1196.73
2019-08-14,1164.25
2019-08-15,1169.32
2019-08-16,1179.21
2019-08-19,1200.44
2019-08-20,1183.53
2019-08-21,1191.58
2019-08-22,1191.52
2019-08-23,1153.58
2019-08-26,1171.18
2019-08-27,1170.82
2019-08-28,1173.75
2019-08-29,1194.24
2019-08-30,1190.53
2019-09-03,1169.55
2019-09-04,1182.27
2019-09-05,1212.19
2019-09-06,1206.32
2019-09-09,1205.27
2019-09-10,1205.7
2019-09-11,1220.0
2019-09-12,1234.97
2019-09-13,1240.03
2019-09-16,1231.63
2019-09-17,1229.88
2019-09-18,1232.65
2019-09-19,1238.75
2019-09-20,1229.84
2019-09-23,1234.69
2019-09-24,1218.33
2019-09-25,1245.94
2019-09-26,1242.29
2019-09-27,1225.95
2019-09-30,1221.14
2019-10-01,1206.0
2019-10-02,1177.92
2019-10-03,1189.43
2019-10-04,1210.96
2019-10-07,1208.25
2019-10-08,1190.13
2019-10-09,1202.4
2019-10-10,1209.47
2019-10-11,1215.71
2019-10-14,1217.77
2019-10-15,1242.24
2019-10-16,1243.0
2019-10-17,1252.8
2019-10-18,1244.41
2019-10-21,1244.28
2019-10-22,1241.2
2019-10-23,1257.63
2019-10-24,1259.11
2019-10-25,1264.3
2019-10-28,1288.98
2019-10-29,1260.66
2019-10-30,1260.7
2019-10-31,1258.8
2019-11-01,1272.25
2019-11-04,1289.61
2019-11-05,1291.44
2019-11-06,1291.01
2019-11-07,1306.94
2019-11-08,1309.0
2019-11-11,1298.28
2019-11-12,1297.21
2019-11-13,1296.18
2019-11-14,1309.15
2019-11-15,1333.54
2019-11-18,1319.84
2019-11-19,1312.59
2019-11-20,1301.86
2019-11-21,1300.14
2019-11-22,1293.67
2019-11-25,1305.64
2019-11-26,1313.0
2019-11-27,1312.13
2019-11-29,1304.09
2019-12-02,1288.86
2019-12-03,1294.74
2019-12-04,1318.94
2019-12-05,1326.96
2019-12-06,1339.39
2019-12-09,1342.99
2019-12-10,1342.89
2019-12-11,1344.25
2019-12-12,1348.49
2019-12-13,1346.87
2019-12-16,1360.7
2019-12-17,1354.89
2019-12-18,1351.91
2019-12-19,1356.44
2019-12-20,1351.22
2019-12-23,1350.63
2019-12-24,1344.43
2019-12-26,1362.47
2019-12-27,1354.64
2019-12-30,1339.71
2019-12-31,1339.39
2020-01-02,1368.68
2020-01-03,1361.52
2020-01-06,1397.81
2020-01-07,1395.11
2020-01-08,1405.04
2020-01-09,1419.79
2020-01-10,1428.96
2020-01-13,1440.03
2020-01-14,1430.59
2020-01-15,1439.2
2020-01-16,1450.16
2020-01-17,1479.52
2020-01-21,1482.25
2020-01-22,1484.17
2020-01-23,1484.69
2020-01-24,1466.17
2020-01-27,1431.73
2020-01-28,1450.5
2020-01-29,1456.7
2020-01-30,1454.25
2020-01-31,1432.78
2020-02-03,1482.6
2020-02-04,1445.41
2020-02-05,1446.05
2020-02-06,1475.97
2020-02-07,1479.11
2020-02-10,1508.66
2020-02-11,1510.06
2020-02-12,1518.63
2020-02-13,1513.39
2020-02-14,1518.73
2020-02-18,1519.44
2020-02-19,1524.87
2020-02-20,1516.99
2020-02-21,1483.46
2020-02-24,1419.86
2020-02-25,1386.32
2020-02-26,1390.47
2020-02-27,1314.95
2020-02-28,1339.25
2020-03-02,1386.32
2020-03-03,1337.72
2020-03-04,1381.6
2020-03-05,1314.76
2020-03-06,1295.74
2020-03-09,1215.79
2020-03-10,1275.17
2020-03-11,1210.9
2020-03-12,1111.55
2020-03-13,1214.27
2020-03-16,1073.0
2020-03-17,1118.06
2020-03-18,1091.19
2020-03-19,1111.67
2020-03-20,1068.21
2020-03-23,1054.13
2020-03-24,1130.01
2020-03-25,1101.62
2020-03-26,1162.92
2020-03-27,1110.26
2020-03-30,1146.31
2020-03-31,1161.95
2020-04-01,1102.1
2020-04-02,1117.03
2020-04-03,1092.7
2020-04-06,1183.19
2020-04-07,1182.56
2020-04-08,1207.0
2020-04-09,1206.57
2020-04-13,1210.41
2020-04-14,1265.23
2020-04-15,1257.3
2020-04-16,1257.43
2020-04-17,1279.0
2020-04-20,1261.15
2020-04-21,1212.16
2020-04-22,1258.41
2020-04-23,1271.17
2020-04-24,1276.6
2020-04-27,1270.86
2020-04-28,1232.59
2020-04-29,1342.18
2020-04-30,1346.7
2020-05-01,1317.32
2020-05-04,1322.9
2020-05-05,1349.02
2020-05-06,1345.43
2020-05-07,1369.28
2020-05-08,1384.34
2020-05-11,1403.59
2020-05-12,1375.18
2020-05-13,1348.33
2020-05-14,1356.86
2020-05-15,1373.06
2020-05-18,1385.18
2020-05-19,1374.4
2020-05-20,1409.16
2020-05-21,1406.75
2020-05-22,1413.24
2020-05-26,1421.37
2020-05-27,1420.28
2020-05-28,1418.24
2020-05-29,1433.52
2020-06-01,1434.87
2020-06-02,1442.31
2020-06-03,1439.25
2020-06-04,1414.3
2020-06-05,1440.02
2020-06-08,1448.04
2020-06-09,1452.08
2020-06-10,1464.7
2020-06-11,1401.9
2020-06-12,1412.92
2020-06-15,1420.74
2020-06-16,1446.47
2020-06-17,1452.54
2020-06-18,1434.12
2020-06-19,1424.64
2020-06-22,1450.66
2020-06-23,1463.98
2020-06-24,1432.7
2020-06-25,1441.1
2020-06-26,1362.54
2020-06-29,1397.17
2020-06-30,1418.05
2020-07-01,1442.0
2020-07-02,1469.93
2020-07-06,1499.65
2020-07-07,1489.92
2020-07-08,1503.6
2020-07-09,1518.66
2020-07-10,1539.01
2020-07-13,1512.23
2020-07-14,1520.86
2020-07-15,1516.88
2020-07-16,1514.92
2020-07-17,1516.85
2020-07-20,1563.84
2020-07-21,1555.92
2020-07-22,1564.85
2020-07-23,1516.75
2020-07-24,1508.21
2020-07-27,1529.43
2020-07-28,1503.65
2020-07-29,1523.51
2020-07-30,1538.37
2020-07-31,1487.95
2020-08-03,1482.76
2020-08-04,1473.3
2020-08-05,1479.09
2020-08-06,1504.95
2020-08-07,1498.37
2020-08-10,1496.82
2020-08-11,1480.54
2020-08-12,1507.24
2020-08-13,1516.65
2020-08-14,1504.63
2020-08-17,1516.24
2020-08-18,1555.78
2020-08-19,1544.61
2020-08-20,1576.25
2020-08-21,1575.57
2020-08-24,1585.15
2020-08-25,1605.85
2020-08-26,1644.13
2020-08-27,1628.52
2020-08-28,1639.43
2020-08-31,1629.53
2020-09-01,1655.08
2020-09-02,1717.39
2020-09-03,1629.51
2020-09-04,1581.21
2020-09-08,1523.6
2020-09-09,1547.23
2020-09-10,1526.05
2020-09-11,1515.76
2020-09-14,1508.83
2020-09-15,1535.12
2020-09-16,1512.09
2020-09-17,1487.04
2020-09-18,1451.09
2020-09-21,1430.14
2020-09-22,1459.82
2020-09-23,1409.39
2020-09-24,1422.86
2020-09-25,1439.06
2020-09-28,1458.66
2020-09-29,1466.02
2020-09-30,1465.6
2020-10-01,1487.9
2020-10-02,1455.6
2020-10-05,1482.83
2020-10-06,1451.02
2020-10-07,1459.14
2020-10-08,1483.43
2020-10-09,1510.45
2020-10-12,1564.59
2020-10-13,1567.07
2020-10-14,1563.44
2020-10-15,1555.47
2020-10-16,1567.7
2020-10-19,1529.95
2020-10-20,1551.08
2020-10-21,1585.99
2020-10-22,1606.66
2020-10-23,1632.98
2020-10-26,1584.29
2020-10-27,1598.88
2020-10-28,1510.8
2020-10-29,1556.88
2020-10-30,1616.11
2020-11-02,1624.32
2020-11-03,1645.66
2020-11-04,1745.85
2020-11-05,1762.5
2020-11-06,1759.73
2020-11-09,1761.42
2020-11-10,1737.72
2020-11-11,1747.23
2020-11-12,1742.82
2020-11-13,1772.26
2020-11-16,1774.03
2020-11-17,1761.66
2020-11-18,1740.64
2020-11-19,1758.57
2020-11-20,1736.38
2020-11-23,1727.56
2020-11-24,1763.9
2020-11-25,1764.13
2020-11-27,1787.02
2020-11-30,1754.4
2020-12-01,1795.36
2020-12-02,1824.97
2020-12-03,1821.84
2020-12-04,1823.76
2020-12-07,1817.03
2020-12-08,1811.33
2020-12-09,1777.86
2020-12-10,1767.65
2020-12-11,1774.8
2020-12-14,1752.26
2020-12-15,1761.08
2020-12-16,1757.19
2020-12-17,1740.51
2020-12-18,1726.22
2020-12-21,1734.56
2020-12-22,1720.22
2020-12-23,1728.23
2020-12-24,1734.16
2020-12-28,1773.96
2020-12-29,1757.76
2020-12-30,1736.25
2020-12-31,1752.64
2021-01-04,1726.13
2021-01-05,1740.05
2021-01-06,1722.88
2021-01-07,1774.34
2021-01-08,1797.83
2021-01-11,1756.29
2021-01-12,1737.43
2021-01-13,1747.25
2021-01-14,1730.92
2021-01-15,1727.62
2021-01-19,1784.47
2021-01-20,1880.07
2021-01-21,1884.15
2021-01-22,1892.56
2021-01-25,1894.28
2021-01-26,1907.95
2021-01-27,1818.94
2021-01-28,1853.2
2021-01-29,1827.36
2021-02-01,1893.07
2021-02-02,1919.12
2021-02-03,2058.88
2021-02-04,2053.63
2021-02-05,2088.83
2021-02-08,2084.52
2021-02-09,2075.39
2021-02-10,2086.48
2021-02-11,2088.75
2021-02-12,2095.03
2021-02-16,2110.7
2021-02-17,2118.62
2021-02-18,2105.81
2021-02-19,2088.81
2021-02-22,2054.26
2021-02-23,2060.12
2021-02-24,2083.81
2021-02-25,2015.95
2021-02-26,2021.91
2021-03-01,2069.66
2021-03-02,2064.48
2021-03-03,2011.41
2021-03-04,2033.93
2021-03-05,2097.07
2021-03-08,2007.5
2021-03-09,2040.36
2021-03-10,2036.19
2021-03-11,2100.54
2021-03-12,2050.0
2021-03-15,2054.44
2021-03-16,2083.89
2021-03-17,2082.22
2021-03-18,2021.34
2021-03-19,2026.96
2021-03-22,2030.69
2021-03-23,2041.33
2021-03-24,2032.53
2021-03-25,2032.46
2021-03-26,2024.73
2021-03-29,2045.79
2021-03-30,2046.47
2021-03-31,2062.52
2021-04-01,2129.78
2021-04-05,2218.96
2021-04-06,2209.26
2021-04-07,2239.03
2021-04-08,2250.43
2021-04-09,2270.67
2021-04-12,2244.62
2021-04-13,2254.43
2021-04-14,2241.91
2021-04-15,2285.25
2021-04-16,2282.75
2021-04-19,2289.76
2021-04-20,2279.01
2021-04-21,2278.35
2021-04-22,2252.52
2021-04-23,2299.93
2021-04-26,2309.93
2021-04-27,2290.98
2021-04-28,2359.04
2021-04-29,2392.76
2021-04-30,2353.5
2021-05-03,2343.08
2021-05-04,2306.83
2021-05-05,2314.77
2021-05-06,2337.35
2021-05-07,2351.93
2021-05-10,2291.75
2021-05-11,2270.06
2021-05-12,2200.25
2021-05-13,2229.04
2021-05-14,2278.38
2021-05-17,2288.92
2021-05-18,2262.47
2021-05-19,2271.5
2021-05-20,2306.95
2021-05-21,2294.13
2021-05-24,2361.04
2021-05-25,2362.87
2021-05-26,2380.31
2021-05-27,2362.68
2021-05-28,2356.85
2021-06-01,2381.18
2021-06-02,2370.59
2021-06-03,2347.58
2021-06-04,2393.57
2021-06-07,2402.3
2021-06-08,2398.44
2021-06-09,2407.94
2021-06-10,2435.13
2021-06-11,2430.2
2021-06-14,2448.91
2021-06-15,2428.39
2021-06-16,2415.45
2021-06-17,2434.87
2021-06-18,2402.22
2021-06-21,2436.25
2021-06-22,2446.61
2021-06-23,2442.54
2021-06-24,2450.0
2021-06-25,2450.17
2021-06-28,2450.72
2021-06-29,2445.45
2021-06-30,2441.79
2021-07-01,2448.89
2021-07-02,2505.15
2021-07-06,2523.8
2021-07-07,2529.48
2021-07-08,2500.88
2021-07-09,2510.37
2021-07-12,2539.51
2021-07-13,2546.83
2021-07-14,2564.74
2021-07-15,2540.1
2021-07-16,2539.4
2021-07-19,2491.56
2021-07-20,2524.19
2021-07-21,2550.98
2021-07-22,2568.43
2021-07-23,2660.3
2021-07-26,2680.7
2021-07-27,2638.0
2021-07-28,2721.88
2021-07-29,2715.55
2021-07-30,2694.53
2021-08-02,2697.09
2021-08-03,2712.6
2021-08-04,2702.51
2021-08-05,2725.03
2021-08-06,2714.77
2021-08-09,2738.26
2021-08-10,2736.14
2021-08-11,2725.58
2021-08-12,2743.88
2021-08-13,2754.55
2021-08-16,2766.19
2021-08-17,2733.23
2021-08-18,2708.98
2021-08-19,2713.6
2021-08-20,2748.59
2021-08-23,2800.83
2021-08-24,2825.23
2021-08-25,2841.58
2021-08-26,2828.81
2021-08-27,2880.08
2021-08-30,2891.81
2021-08-31,2893.95
2021-09-01,2904.31
2021-09-02,2865.74
