DateTime,Temperature,Humidity,Wind_Speed,Wind_Direction,NO2_Location_A,NO2_Location_B,NO2_Location_C
8/11/2020 19:00,31.180529,39,6.849467,93.01279,41.35,29.2,46.48
8/11/2020 20:00,30.30053,42,8.557102,75.37913,32.3,24.2,37.83
8/11/2020 21:00,29.15053,45,8.350138,97.431404,36.03,34.25,41.18
8/11/2020 22:00,27.38053,55,10.086427,124.82449,38.72,33.63,38.35
8/11/2020 23:00,25.660528,63,9.449572,130.36453,38.43,27.9,41.73
8/12/2020 0:00,24.65053,68,8.913181,133.36342,50.93,48.7,37.6
8/12/2020 1:00,23.520529,73,7.386582,133.02505,50.53,49.13,41.2
8/12/2020 2:00,22.96053,74,8.161764,131.42366,50.8,48.1,33.72
8/12/2020 3:00,22.600529,75,8.669949,131.63353,52.5,51.13,34.05
8/12/2020 4:00,22.240528,74,8.209263,127.874985,49.8,48.9,34.96
8/12/2020 5:00,21.500528,76,6.8777895,137.1211,50.25,46.83,46.1
8/12/2020 6:00,21.000528,76,5.00128,149.74356,49.5,49.65,53.66
8/12/2020 7:00,21.13053,73,5.1165614,140.71059,51.6,54.28,45.09
8/12/2020 8:00,22.440529,71,6.439876,116.56505,58.83,64.55,41.82
8/12/2020 9:00,25.240528,65,11.592895,115.76932,56,65.13,39.78
8/12/2020 10:00,27.420528,59,12.303366,110.556046,53.68,60.35,45.37
8/12/2020 11:00,29.13053,52,12.313893,105.25512,50.98,61.65,43.05
8/12/2020 12:00,30.330528,48,12.074766,100.30484,51.47,,48.17
8/12/2020 13:00,31.21053,44,11.570515,95.35582,48.18,60.77,44.09
8/12/2020 14:00,31.57053,45,2.8799999,89.99999,46,57.05,45.64
8/12/2020 15:00,32.37053,43,4.5536795,108.434944,48.9,58.33,44.63
8/12/2020 16:00,32.86053,42,4.8965297,126.027374,51.53,58.05,45.62
8/12/2020 17:00,33.130527,42,5.904439,127.56859,47.58,56.48,43.23
8/12/2020 18:00,33.11053,43,6.9153743,141.34018,43.85,56.3,42.66
8/12/2020 19:00,32.950527,42,5.5887027,194.93143,,55.08,37.16
8/12/2020 20:00,31.72053,39,7.42159,202.83365,45.8,51.05,28.51
8/12/2020 21:00,29.090528,50,9.3876505,175.60129,42.9,49.3,30.64
8/12/2020 22:00,27.240528,52,9.19939,149.42078,39.1,49.4,27.98
8/12/2020 23:00,26.160528,53,7.8954163,136.84761,36.6,43.2,28.41
8/13/2020 0:00,25.750528,51,6.1305785,130.23636,20.27,18.58,31.88
8/13/2020 1:00,25.490528,53,4.8433046,131.98721,13.73,14.65,41.87
8/13/2020 2:00,25.030529,58,5.1919937,123.69006,11.65,15.93,25.43
8/13/2020 3:00,24.70053,59,3.563818,135,9.63,12.35,27.33
8/13/2020 4:00,24.430529,59,3.6179552,95.71059,8.53,,30.8
8/13/2020 5:00,23.920528,63,1.9386592,158.1986,14.88,19.08,48
8/13/2020 6:00,23.780529,61,5.04,270,18.48,26.65,65.98
8/13/2020 7:00,22.57053,59,6.763786,244.79889,25.9,30.28,48.7
8/13/2020 8:00,23.46053,56,2.5455842,225,21,27.13,42.95
8/13/2020 9:00,24.680529,50,3.2599385,83.65981,15.8,22.8,37.05
8/13/2020 10:00,25.780529,47,8.707238,97.125015,13.55,18.75,50.05
8/13/2020 11:00,26.840528,47,13.0447235,117.97947,13.55,18.38,38.43
8/13/2020 12:00,28.30053,45,15.192682,126.32683,10.9,15.15,47.8
8/13/2020 13:00,27.180529,50,12.224107,193.627,10.4,17.45,36.98
8/13/2020 14:00,26.350529,49,5.3517847,312.27368,13.2,21.63,39.13
8/13/2020 15:00,27.05053,46,4.198285,329.03625,20.5,18.6,36.88
8/13/2020 16:00,28.38053,41,2.5455842,81.869896,16.53,24.63,40.18
8/13/2020 17:00,28.82053,40,7.42159,112.83366,19.95,18.78,37.28
8/13/2020 18:00,29.05053,39,9.983106,115.64101,17.7,16.35,36.18
8/13/2020 19:00,28.90053,39,10.883676,124.2157,17.68,,28.33
8/13/2020 20:00,28.14053,46,6.989936,145.49147,13.55,12.22,18.8
8/13/2020 21:00,27.350529,52,2.8799999,180,12.52,12.3,19.78
8/13/2020 22:00,26.660528,57,1.609969,26.565033,,11.88,18.4
8/13/2020 23:00,24.930529,63,17.414474,299.74487,8.93,,14.3
8/14/2020 0:00,21.260529,80,12.371645,278.3659,4.73,6.58,10
8/14/2020 1:00,21.13053,75,6.1094027,225,3.13,9.45,11.13
8/14/2020 2:00,20.45053,76,2.5959969,33.690063,3.43,10.3,10.83
8/14/2020 3:00,19.97053,83,3.4152596,71.56504,6.2,6.05,9.65
8/14/2020 4:00,19.860529,84,6.9899354,101.88866,4.5,6.15,11.65
8/14/2020 5:00,19.80053,83,8.707238,97.125015,5.85,7.88,21.35
8/14/2020 6:00,19.71053,82,7.5599995,89.99999,9.6,12.33,49.08
8/14/2020 7:00,19.79053,83,2.6208394,105.9454,16.2,15.93,39.43
8/14/2020 8:00,20.15053,84,3.2599385,263.65982,16.05,20.83,41.9
8/14/2020 9:00,20.360529,83,8.707238,277.125,13.05,,33.63
8/14/2020 10:00,21.170528,78,9,270,13.6,22.3,22.98
8/14/2020 11:00,21.920528,73,8.825508,281.7683,14.48,15.9,30.33
8/14/2020 12:00,21.860529,73,7.24486,296.56506,14.7,25.25,40.73
8/14/2020 13:00,22.330528,70,6.792466,302.00537,28.6,18.15,27.75
8/14/2020 14:00,22.64053,68,7.342588,258.69006,15.18,17.95,32.03
8/14/2020 15:00,22.90053,66,10.239453,259.87534,16.98,20.03,30.2
8/14/2020 16:00,23.580528,64,13.202726,258.99646,18.38,18.75,39.23
8/14/2020 17:00,23.690529,63,11.620809,253.81079,19.35,24.13,48.05
8/14/2020 18:00,23.690529,62,9.511088,240.52411,22.4,23,42.2
8/14/2020 19:00,23.54053,62,8.669949,228.36647,17.88,14.15,20.73
8/14/2020 20:00,23.12053,63,6.193674,234.46233,13.55,13.95,19.4
8/14/2020 21:00,22.580528,65,3.5455887,246.0375,10.93,10.05,22.1
8/14/2020 22:00,21.840528,70,2.5959969,236.30994,9.73,10,13.75
8/14/2020 23:00,21.160528,73,3.219938,206.56505,9.9,8.75,24.85
8/15/2020 0:00,20.23053,77,4.896529,197.10272,10.17,9.9,18.88
8/15/2020 1:00,19.270529,81,5.3999996,180,7.83,10.95,16.67
8/15/2020 2:00,18.520529,84,5.506941,168.69006,4.95,13.13,18.48
8/15/2020 3:00,18.180529,84,4.0249224,153.43495,6.18,9.45,15.8
8/15/2020 4:00,17.910528,85,3.396233,122.00538,9.05,7.93,14.95
8/15/2020 5:00,17.440529,88,3.8773184,111.80141,12.9,7.52,21.1
8/15/2020 6:00,17.000528,90,4.2136917,109.9831,12.58,9.65,27.63
8/15/2020 7:00,16.73053,90,5.6920996,108.434944,14.75,11.03,26.03
8/15/2020 8:00,17.930529,86,7.5170207,106.69924,19.05,13.52,36.8
8/15/2020 9:00,19.62053,81,8.654986,106.92751,15.55,19.88,45.65
8/15/2020 10:00,21.590528,75,9.346143,105.64224,11.5,19.38,28.4
8/15/2020 11:00,23.090528,66,8.049845,100.30484,11.93,17.35,31.25
8/15/2020 12:00,23.88053,60,6.12,89.99999,18.03,17.08,30.35
8/15/2020 13:00,24.71053,56,5.2416787,74.054596,22,18.33,22.25
8/15/2020 14:00,26.29053,52,3.6,360,25.85,17.05,25.43
8/15/2020 15:00,26.95053,49,3.96,360,22.3,19.98,45.33
8/15/2020 16:00,27.270529,47,2.968636,14.03624,28.67,23.88,51.95
8/15/2020 17:00,27.440529,46,2.2768397,18.434952,20.08,21.85,57.03
8/15/2020 18:00,27.40053,46,1.1384199,18.434952,26.28,29.85,62.55
8/15/2020 19:00,27.090528,47,0.5091169,44.999985,32.2,37.5,54.08
8/15/2020 20:00,26.490528,48,0.8049845,63.43495,28.08,31.7,57.45
8/15/2020 21:00,25.780529,52,2.5959969,56.30993,50.5,37.23,63.6
8/15/2020 22:00,24.990528,56,3.6179552,95.71059,32.28,34.33,63.5
8/15/2020 23:00,23.690529,63,4.39436,124.99202,21.73,17.25,56.1
8/16/2020 0:00,22.100529,69,4.5820518,135,21.83,14.73,48.93
8/16/2020 1:00,21.180529,72,4.8965297,143.97263,16.8,,36.13
8/16/2020 2:00,20.82053,72,6.696387,143.74615,16.6,,33.83
8/16/2020 3:00,19.760529,74,10.00256,120.25643,18.95,18.38,32.88
8/16/2020 4:00,18.87053,78,8.891343,121.759476,16.43,17.1,30.75
8/16/2020 5:00,18.73053,79,7.7879906,123.69006,9.42,,31.35
8/16/2020 6:00,17.79053,83,6.763786,115.20112,16.13,17.03,43.18
8/16/2020 7:00,17.20053,85,7.5685663,115.34617,11.5,14.6,31.2
8/16/2020 8:00,18.420528,82,6.489992,109.44003,12.73,14.23,29.48
8/16/2020 9:00,20.690529,77,10.829959,105.42216,11.53,23.05,52.15
8/16/2020 10:00,23.160528,70,11.874544,104.03624,10.88,18.15,57.35
8/16/2020 11:00,25.13053,61,10.739833,103.570435,9.93,12.45,59.73
8/16/2020 12:00,26.530529,54,5.8603754,100.61965,10.6,17.03,57.45
8/16/2020 13:00,27.57053,46,2.3051248,51.34018,10.43,20.4,45.23
8/16/2020 14:00,29.190529,45,7.5942073,84.55967,7.95,18.2,51.18
8/16/2020 15:00,29.770529,41,6.130579,86.63353,9.2,18.53,53.08
8/16/2020 16:00,30.12053,39,4.68,89.99999,14.23,31.9,39.95
8/16/2020 17:00,30.270529,37,0.71999997,270,18.05,22.18,43.4
8/16/2020 18:00,29.88053,39,11.525623,271.78992,25.68,30.5,44.25
8/16/2020 19:00,27.510529,57,20.545246,281.11304,30.98,32.47,49.73
8/16/2020 20:00,24.71053,70,22.065973,275.61758,18.25,21.15,41.45
8/16/2020 21:00,23.32053,75,18.014393,272.29062,24.78,26.13,79.73
8/16/2020 22:00,21.840528,82,17.28,270,47.38,44.93,68.25
8/16/2020 23:00,20.98053,83,9.0645685,263.15723,49.2,,65
8/17/2020 0:00,20.81053,84,4.6938257,237.52881,46.97,50.7,54.35
8/17/2020 1:00,20.590528,85,2.3051248,128.6598,28.47,40.32,34.2
8/17/2020 2:00,20.750528,85,4.3349743,138.36646,24.75,37.45,31.1
8/17/2020 3:00,20.580528,88,3.7064266,150.94539,17.38,27,32.3
8/17/2020 4:00,20.440529,86,2.16,180,22.33,36.65,43.93
8/17/2020 5:00,19.72053,85,2.16,180,27.15,35.65,58.18
8/17/2020 6:00,18.990528,92,4.2136917,160.01689,28.15,37,74.83
8/17/2020 7:00,18.780529,96,7.491114,125.21759,25.6,44.62,94.75
8/17/2020 8:00,17.740528,94,19.813087,267.91745,17,36.2,77.88
8/17/2020 9:00,17.14053,92,16.93531,267.56335,14.48,30.97,77.73
8/17/2020 10:00,18.410528,85,13.339445,273.09406,14.43,24.23,75.45
8/17/2020 11:00,18.95053,80,15.158522,274.08563,10.58,28.4,71.98
8/17/2020 12:00,19.54053,75,14.440443,265.71085,17.38,,70.28
8/17/2020 13:00,20.830528,70,12.959999,270,13.73,23.63,75.3
8/17/2020 14:00,22.930529,59,11.013882,258.69006,12.8,18.88,83.48
8/17/2020 15:00,22.990528,57,8.714677,231.70984,18.25,28.65,73.15
8/17/2020 16:00,23.090528,55,8.707237,209.74489,21.43,32.48,89.38
8/17/2020 17:00,23.98053,51,9.021574,208.61046,16.65,26.33,58.9
8/17/2020 18:00,24.030529,49,8.089993,200.85446,10.48,20.45,44.63
8/17/2020 19:00,24.04053,49,6.379216,196.38954,9.05,25.1,39.63
8/17/2020 20:00,23.660528,51,3.7064266,209.05461,8.63,24.05,33
8/17/2020 21:00,22.610529,58,3.319036,167.47119,10.83,26.75,33.9
8/17/2020 22:00,21.030529,65,7.8625183,164.0546,11.25,19.97,29.38
8/17/2020 23:00,19.55053,70,7.5170207,163.30075,8.3,17.2,24.93
8/18/2020 0:00,18.96053,72,6.28713,156.37062,8.2,18.33,29.2
8/18/2020 1:00,18.31053,74,5.315336,151.69923,6.93,15.4,17.6
8/18/2020 2:00,17.89053,74,4.452954,165.96376,7.63,15.3,13.03
8/18/2020 3:00,17.690529,73,3.7585104,163.30075,4.98,,14.75
8/18/2020 4:00,17.010529,75,4.68,180,6.05,14.5,22.03
8/18/2020 5:00,16.610529,75,4.32,180,10.08,18.8,43.1
8/18/2020 6:00,17.21053,75,3.8268526,138.81407,13.25,27.75,60.9
8/18/2020 7:00,17.690529,75,4.2136917,109.9831,15.63,30.98,63.45
8/18/2020 8:00,17.98053,77,3.2599385,96.34019,13.3,29.33,53.43
8/18/2020 9:00,18.590528,75,2.52,89.99999,10.45,25.73,45.45
8/18/2020 10:00,19.72053,68,0.8049845,116.56505,10.58,23.25,50.48
8/18/2020 11:00,20.520529,67,4.0249224,243.43495,9.6,20.85,58.73
8/18/2020 12:00,20.05053,68,8.28,270,7.98,21.33,47.8
8/18/2020 13:00,20.360529,66,3.7585104,253.30075,9.83,22.43,55.5
8/18/2020 14:00,22.590528,56,6.849467,266.9872,8.4,18.3,56.35
8/18/2020 15:00,22.830528,55,8.759178,279.46234,7.68,21.68,54.88
8/18/2020 16:00,22.680529,55,10.1376915,276.1155,8.93,18.53,51.4
8/18/2020 17:00,23.23053,54,10.105681,265.91437,8.43,19.6,42.33
8/18/2020 18:00,22.73053,55,9.422101,263.41806,7.43,19.38,31.7
8/18/2020 19:00,22.430529,56,9.007196,272.29062,8.88,18.63,32.95
8/18/2020 20:00,21.930529,59,7.2359104,275.7106,8.9,18.73,33.58
8/18/2020 21:00,20.90053,65,6.9899354,281.88867,12.15,16.03,34.33
8/18/2020 22:00,19.82053,71,5.8603754,280.61966,12.65,12.33,32.98
8/18/2020 23:00,18.940529,75,4.0249224,243.43495,12.15,20.8,23.58
8/19/2020 0:00,18.340528,77,4.5536795,198.43495,8.57,19.75,21.93
8/19/2020 1:00,17.70053,79,5.7599998,180,12.03,11.35,25.6
8/19/2020 2:00,17.13053,81,5.937272,165.96376,10.03,11.58,26.1
8/19/2020 3:00,16.910528,82,5.1165614,140.71059,8.48,8.4,24.98
8/19/2020 4:00,16.64053,82,4.6938257,122.47119,9.98,10.4,29.25
8/19/2020 5:00,16.250528,83,5.0142193,111.03751,12.95,16.33,48
8/19/2020 6:00,15.790529,85,5.815978,111.80141,22.78,23.97,77.8
8/19/2020 7:00,15.590529,86,7.42159,112.83366,23.63,28.35,67.18
8/19/2020 8:00,16.610529,84,7.289444,110.22486,30.48,25.88,71.15
8/19/2020 9:00,19.05053,77,10.636766,113.96249,18.6,21.95,58
8/19/2020 10:00,21.29053,68,12.594856,120.963745,21.18,20.03,61.1
8/19/2020 11:00,22.72053,60,11.609651,119.74488,28.45,21.85,68.85
8/19/2020 12:00,23.680529,55,10.630672,118.30075,20.43,16.53,54.78
8/19/2020 13:00,24.850529,51,7.8954163,114.22774,21.8,21.25,69.1
8/19/2020 14:00,26.07053,48,9,89.99999,20.05,16.7,64.03
8/19/2020 15:00,27.15053,46,10.182337,98.1301,14.1,21.2,64.75
8/19/2020 16:00,27.610529,45,9.726665,92.12109,13.78,22.65,63.1
8/19/2020 17:00,27.840528,44,10.086427,92.0454,12.05,17.8,58.83
8/19/2020 18:00,27.55053,45,9.826088,98.42697,14,18.75,50.85
8/19/2020 19:00,27.48053,46,7.69592,100.784294,12.1,16.05,38.5
8/19/2020 20:00,26.96053,50,5.04,89.99999,8.9,14.28,32.85
8/19/2020 21:00,26.07053,53,5.634891,206.56505,6.4,11.8,30.68
8/19/2020 22:00,23.590528,63,11.043261,199.0256,5.83,11.3,22.3
8/19/2020 23:00,22.910528,64,9.36,180,6.2,7.65,15.33
8/20/2020 0:00,22.54053,66,8.473393,167.73523,4.1,7.07,11.28
8/20/2020 1:00,22.520529,64,10.440001,180,2.47,9.1,11.43
8/20/2020 2:00,22.250528,63,11.726277,197.8787,2.5,,11.6
8/20/2020 3:00,21.830528,66,8.669949,138.36646,3.05,11.45,16.4
8/20/2020 4:00,20.250528,77,9.659814,116.56505,3.7,15.23,21.85
8/20/2020 5:00,20.47053,75,9.957108,130.60129,8.58,21.85,55.55
8/20/2020 6:00,19.030529,81,10.787993,115.70995,14.83,24.97,88.6
8/20/2020 7:00,17.760529,84,11.269782,116.56505,12.2,26.73,86.45
8/20/2020 8:00,18.860529,85,8.39657,120.96376,11.13,22.38,74.58
8/20/2020 9:00,22.23053,79,8.217153,118.81079,11.15,17.73,70.73
8/20/2020 10:00,25.40053,59,8.225035,113.19859,10.53,19.53,60.35
8/20/2020 11:00,27.580528,50,9.793058,107.10272,7.8,19.83,74.7
8/20/2020 12:00,29.30053,47,12.313893,105.25512,7.78,16.95,64.43
8/20/2020 13:00,30.940529,43,12.43434,112.10944,6.93,14.07,62.43
8/20/2020 14:00,31.080528,42,6.297428,120.963745,6.65,21.57,54.55
8/20/2020 15:00,31.840528,40,3.0758414,159.44395,8.2,17.65,67.98
8/20/2020 16:00,32.310528,38,3.319036,192.52881,6.5,16.23,60.28
8/20/2020 17:00,32.53053,36,4.0249224,169.69516,6.93,19.48,60.98
8/20/2020 18:00,32.34053,35,7.968939,161.56505,7.93,22.15,57.5
8/20/2020 19:00,31.54053,38,9.449572,162.25533,8.8,21.2,57.6
8/20/2020 20:00,29.760529,47,9.983106,154.359,29.98,,67.93
8/20/2020 21:00,26.080528,65,11.91812,154.98311,43.48,21.08,54.68
8/20/2020 22:00,24.23053,70,11.792404,148.73627,20.5,,44.45
8/20/2020 23:00,23.440529,69,10.990322,148.3925,9.98,14.83,30.48
8/21/2020 0:00,23.350529,63,10.464797,139.1849,7.6,10.48,25.58
8/21/2020 1:00,23.100529,60,9.931042,136.4688,4.9,7.88,13.73
8/21/2020 2:00,22.020529,66,8.714677,141.70984,4.08,,12.33
8/21/2020 3:00,21.520529,69,7.6367526,135,2.33,7.4,11.3
8/21/2020 4:00,21.360529,69,8.891343,121.759476,2.25,7.82,15.63
8/21/2020 5:00,20.89053,70,11.609651,119.74488,4.32,10.67,31.3
8/21/2020 6:00,20.260529,72,11.885453,125.13419,4.68,12.1,70.05
8/21/2020 7:00,19.940529,74,11.525623,128.6598,5.65,18.83,58.05
8/21/2020 8:00,21.04053,73,8.707237,119.74488,7,15.73,45.63
8/21/2020 9:00,23.240528,73,7.42159,112.83366,6.8,13.52,49.73
8/21/2020 10:00,26.090528,64,8.12197,102.80426,6.77,,45.48
8/21/2020 11:00,28.70053,56,6.6185193,112.380135,6.88,12.35,55.9
8/21/2020 12:00,31.04053,48,6.439876,206.56505,7.1,14.4,53.9
8/21/2020 13:00,32.630527,30,14.982228,234.78241,6.95,15.55,50.95
8/21/2020 14:00,31.860529,44,8.39657,300.96378,6.28,13.9,47.13
8/21/2020 15:00,32.89053,38,10.182337,278.1301,5.25,14.67,37.85
8/21/2020 16:00,33.220528,36,9.826088,278.42697,5.85,12.58,35.5
8/21/2020 17:00,33.060528,36,12.979984,289.44003,5.58,13.93,26.3
8/21/2020 18:00,32.09053,38,16.808569,279.8658,5.15,13.9,31.08
8/21/2020 19:00,31.340528,40,13.797912,277.49585,5.07,13.3,26.7
8/21/2020 20:00,29.73053,46,9.47012,278.74615,3.68,12.58,19.43
8/21/2020 21:00,28.13053,51,4.6800003,247.38014,3.55,11.95,28.2
8/21/2020 22:00,27.240528,56,7.92,180,5.65,10.48,21.65
8/21/2020 23:00,26.430529,62,9.227524,159.44395,3.95,10.63,16.15
8/22/2020 0:00,26.20053,63,5.00128,149.74356,2.93,8.95,11.4
8/22/2020 1:00,24.54053,61,8.905908,255.96376,4.93,10.75,12.37
8/22/2020 2:00,22.82053,66,14.578888,249.77515,3.83,,11.03
8/22/2020 3:00,22.520529,69,13.397612,263.82983,3.48,12.18,13.08
8/22/2020 4:00,22.280529,71,11.525623,268.21008,2.97,9.13,15.25
8/22/2020 5:00,22.31053,71,14.081478,274.3987,3.9,12.28,20.88
8/22/2020 6:00,20.860529,82,15.379206,290.55603,4.95,13.65,23.78
8/22/2020 7:00,20.170528,86,15.629971,284.6764,3.88,12.53,16.05
8/22/2020 8:00,19.15053,83,18.671474,289.13367,5,9.65,18.75
8/22/2020 9:00,19.56053,78,13.32,251.07536,5.37,11,24.83
8/22/2020 10:00,20.22053,69,12.594856,239.03625,5.8,12.28,45.48
8/22/2020 11:00,20.750528,69,10.805999,271.90915,5.52,11.45,55.9
8/22/2020 12:00,20.96053,72,15.315873,293.55228,7.73,11.93,53.9
8/22/2020 13:00,21.89053,67,15.192682,283.70697,4.78,13.05,50.95
8/22/2020 14:00,23.31053,65,16.595179,257.4712,4.15,14.33,47.13
8/22/2020 15:00,24.080528,61,12.245293,245.69547,5.6,13.75,37.85
8/22/2020 16:00,24.82053,56,10.464797,243.43495,5.43,14.25,35.5
8/22/2020 17:00,25.13053,53,11.013882,258.69006,4.88,14.63,26.3
8/22/2020 18:00,25.13053,50,11.570515,264.64417,5.85,15.62,31.08
8/22/2020 19:00,24.770529,52,11.885453,268.26428,6.43,17.28,26.7
8/22/2020 20:00,23.87053,54,10.799999,270,7.03,17.68,19.43
8/22/2020 21:00,22.440529,59,8.049845,243.43495,7.05,15.28,29.33
8/22/2020 22:00,21.430529,60,9.565437,199.79887,7.03,14.67,25.95
8/22/2020 23:00,20.160528,67,11.013882,191.30994,6.6,,17.48
8/23/2020 0:00,19.57053,69,9.339208,207.55281,3.8,8.25,14.18
8/23/2020 1:00,17.990528,70,8.427383,199.98311,2.67,7.08,11.5
8/23/2020 2:00,16.610529,71,7.342588,191.30994,1.83,5.63,9.38
8/23/2020 3:00,16.350529,65,7.5685663,182.72632,3.2,6.87,9.25
8/23/2020 4:00,15.430529,68,7.928178,182.60257,3.65,5.85,13.45
8/23/2020 5:00,16.240528,70,6.638072,220.6013,4.05,10.58,14.43
8/23/2020 6:00,18.21053,63,10.495713,247.83365,6.43,16.8,16.85
8/23/2020 7:00,17.990528,63,16.343367,262.40536,10.68,19.53,14.58
8/23/2020 8:00,18.330528,64,17.654688,267.6627,11.68,14.6,12.55
8/23/2020 9:00,19.22053,62,20.172853,267.9546,11.9,13.6,15.55
8/23/2020 10:00,19.87053,61,20.163212,268.977,9.53,19.68,33.1
8/23/2020 11:00,20.770529,58,19.852295,274.15967,8.53,20.1,26.15
8/23/2020 12:00,21.48053,53,21.077686,277.85333,9.2,13.85,35.73
8/23/2020 13:00,22.080528,52,20.966715,285.9454,8.43,12.67,31.23
8/23/2020 14:00,21.910528,53,20.008356,278.2759,5.6,11.05,27.75
8/23/2020 15:00,22.430529,51,18.289274,280.20398,4.85,13.9,28.53
8/23/2020 16:00,22.920528,47,17.208603,285.78076,5.43,14.28,28.8
8/23/2020 17:00,23.000528,46,15.893093,283.0919,7.33,18,21.9
8/23/2020 18:00,22.860529,46,15.192682,283.70697,7.68,23.5,21.28
8/23/2020 19:00,22.440529,47,14.145756,284.74356,9.65,25.75,17.4
8/23/2020 20:00,21.65053,51,10.24578,288.43494,10.2,22.9,20.43
8/23/2020 21:00,20.520529,58,4.452954,284.03625,9.95,16.78,16.95
8/23/2020 22:00,19.280529,63,5.00128,239.74356,8.8,16.18,17.03
8/23/2020 23:00,18.30053,63,5.00128,239.74356,10.8,13.93,18.95
8/24/2020 0:00,17.63053,61,4.6800003,202.61987,8.4,18.63,14.98
8/24/2020 1:00,16.510529,64,6.162207,186.70984,6.33,,9.27
8/24/2020 2:00,15.360529,68,6.849467,183.01279,6.35,22.98,11.43
8/24/2020 3:00,15.8005295,66,4.896529,162.89728,7.23,19.15,13.98
8/24/2020 4:00,15.910529,67,3.8939953,123.69006,7.15,22.88,14.15
8/24/2020 5:00,15.700529,69,3.2399998,89.99999,7.77,19.3,33.53
8/24/2020 6:00,15.540529,71,2.8799999,89.99999,14.13,21.53,53.58
8/24/2020 7:00,15.670529,69,1.8,89.99999,21.05,26.55,48.48
8/24/2020 8:00,16.360529,68,0,180,21.13,25.67,51.93
8/24/2020 9:00,17.89053,62,1.8,306.8699,15.65,25.68,38.95
8/24/2020 10:00,19.350529,58,4.0249224,296.56506,16.48,,41.93
8/24/2020 11:00,20.95053,48,7.24486,296.56506,13.75,25.23,38.4
8/24/2020 12:00,21.87053,42,11.043261,289.0256,10.55,26.93,56.15
8/24/2020 13:00,22.57053,41,14.934577,285.37625,10.2,21.13,57
8/24/2020 14:00,22.95053,42,17.462782,284.32272,10,19.85,58.48
8/24/2020 15:00,23.410528,39,17.114204,284.62088,17.83,35.63,49.88
8/24/2020 16:00,23.55053,39,16.516901,286.46002,13.93,24.7,59.38
8/24/2020 17:00,23.38053,40,16.394829,289.23068,13.85,18.98,59.23
8/24/2020 18:00,22.920528,41,15.379206,286.31384,15.77,23.88,58.8
8/24/2020 19:00,22.40053,42,12.9249525,282.875,18.38,27.73,38.88
8/24/2020 20:00,21.680529,46,9.107359,288.43497,12.45,23.55,48.9
8/24/2020 21:00,20.48053,53,5.1544156,282.09476,8.4,19.08,62.8
8/24/2020 22:00,19.430529,57,2.9024127,209.74489,8.2,11.45,33.55
8/24/2020 23:00,18.23053,61,6.12,180,7.75,10.3,23.35
8/25/2020 0:00,17.110529,63,5.7599998,180,6.87,8.83,20.3
8/25/2020 1:00,16.340528,65,5.2416787,164.0546,3.97,8.05,16.67
8/25/2020 2:00,15.900529,66,4.8433046,138.01279,3.95,7.55,23.68
8/25/2020 3:00,15.560529,66,4.198285,120.96376,2.8,6.95,21.2
8/25/2020 4:00,15.090529,67,5.315336,118.30075,2.55,6.98,28.4
8/25/2020 5:00,14.460529,71,6.0347,107.35402,4.15,7.67,63.68
8/25/2020 6:00,13.680529,73,7.8954163,114.22774,6.23,10.88,76.58
8/25/2020 7:00,13.490529,74,8.854829,116.56505,6.98,12.55,88.75
8/25/2020 8:00,14.590529,73,9.028754,113.498566,6.33,12.9,59.5
8/25/2020 9:00,17.170528,67,12.181625,108.9704,5,12.28,62.73
8/25/2020 10:00,20.07053,58,13.854155,114.56717,5.5,11.05,47.73
8/25/2020 11:00,21.910528,49,12.397806,115.82099,6.33,11.7,44.5
8/25/2020 12:00,22.89053,45,11.753877,117.34987,5.15,11.78,42.6
8/25/2020 13:00,23.98053,41,9.290511,125.537674,4.8,16.15,49.7
8/25/2020 14:00,24.410528,44,1.609969,116.56505,5.7,13.93,37.58
8/25/2020 15:00,25.32053,44,3.563818,135,6.18,12.35,40.08
8/25/2020 16:00,26.250528,43,2.9024127,150.25511,5.95,18.03,32.78
8/25/2020 17:00,26.850529,43,5.315336,151.69923,6.7,16.63,37.98
8/25/2020 18:00,27.31053,40,9.605998,167.00539,5.2,13.9,25.78
8/25/2020 19:00,27.010529,37,11.525623,181.78992,,11.02,13.48
8/25/2020 20:00,25.330528,52,11.298495,210.65067,2.3,10.23,12.18
8/25/2020 21:00,21.580528,50,12.371645,188.36589,1.53,7.1,8.85
8/25/2020 22:00,20.04053,51,10.440001,180,1.28,5.82,7.75
8/25/2020 23:00,21.180529,49,6.924738,188.97263,1.3,4.68,5.4
8/26/2020 0:00,21.670528,43,8.225035,203.1986,0.73,3.53,4.55
8/26/2020 1:00,23.340528,41,10.990322,238.3925,0.93,3.88,4.37
8/26/2020 2:00,23.170528,43,16.1198,246.29736,1.18,4.35,5.4
8/26/2020 3:00,23.14053,45,18.94024,261.25385,1.58,5.38,5.43
8/26/2020 4:00,22.06053,52,21.67487,265.23636,2.85,15.2,7.15
8/26/2020 5:00,21.190529,63,25.210283,271.6366,4.63,20.4,19.3
8/26/2020 6:00,19.39053,75,19.917469,276.22583,10.55,21.4,28.35
8/26/2020 7:00,18.850529,81,14.764389,271.3972,13.2,27.08,36.33
8/26/2020 8:00,19.15053,79,20.907913,267.03906,13.95,22.3,29.1
8/26/2020 9:00,19.770529,70,26.400545,264.52264,11.75,15.05,33.38
8/26/2020 10:00,20.610529,59,28.162956,265.6013,11.55,15.88,29.13
